token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
72845,BANKBARODA31JUL25261.65PE,BANKBARODA,31JUL2025,26165.000000,2925,OPTSTK,NFO,5.000000
72848,BANKBARODA31JUL25271.65CE,BANKBARODA,31JUL2025,27165.000000,2925,OPTSTK,NFO,5.000000
72859,BEL30SEP25600PE,BEL,30SEP2025,60000.000000,2850,OPTSTK,NFO,5.000000
72878,BHARATFORG28AUG25720CE,BHARATFORG,28AUG2025,72000.000000,500,OPTSTK,NFO,5.000000
103280,JSWSTEEL28AUG25930PE,JSWSTEEL,28AUG2025,93000.000000,675,OPTSTK,NFO,5.000000
103292,JSWSTEEL28AUG251050CE,JSWSTEEL,28AUG2025,105000.000000,675,OPTSTK,NFO,5.000000
103297,JSWSTEEL28AUG251090PE,JSWSTEEL,28AUG2025,109000.000000,675,OPTSTK,NFO,5.000000
103340,INOXWIND31JUL25150PE,INOXWIND,31JUL2025,15000.000000,3225,OPTSTK,NFO,5.000000
72879,BHARATFORG28AUG25720PE,BHARATFORG,28AUG2025,72000.000000,500,OPTSTK,NFO,5.000000
72882,BHARATFORG28AUG25840CE,BHARATFORG,28AUG2025,84000.000000,500,OPTSTK,NFO,5.000000
72895,BHARATFORG28AUG251060PE,BHARATFORG,28AUG2025,106000.000000,500,OPTSTK,NFO,5.000000
72898,BHARATFORG28AUG251140CE,BHARATFORG,28AUG2025,114000.000000,500,OPTSTK,NFO,5.000000
103360,INOXWIND31JUL25190CE,INOXWIND,31JUL2025,19000.000000,3225,OPTSTK,NFO,5.000000
103361,INOXWIND31JUL25190PE,INOXWIND,31JUL2025,19000.000000,3225,OPTSTK,NFO,5.000000
103369,INOXWIND31JUL25230PE,INOXWIND,31JUL2025,23000.000000,3225,OPTSTK,NFO,5.000000
103377,JSWSTEEL28AUG251210CE,JSWSTEEL,28AUG2025,121000.000000,675,OPTSTK,NFO,5.000000
72899,BHARATFORG28AUG251140PE,BHARATFORG,28AUG2025,114000.000000,500,OPTSTK,NFO,5.000000
72914,BHARATFORG28AUG251460CE,BHARATFORG,28AUG2025,146000.000000,500,OPTSTK,NFO,5.000000
72918,BHARATFORG28AUG251540CE,BHARATFORG,28AUG2025,154000.000000,500,OPTSTK,NFO,5.000000
72933,BHARATFORG30SEP25800CE,BHARATFORG,30SEP2025,80000.000000,500,OPTSTK,NFO,5.000000
72941,BHARATFORG30SEP25960PE,BHARATFORG,30SEP2025,96000.000000,500,OPTSTK,NFO,5.000000
72980,BHARATFORG30SEP251280CE,BHARATFORG,30SEP2025,128000.000000,500,OPTSTK,NFO,5.000000
72983,BHARATFORG30SEP251320PE,BHARATFORG,30SEP2025,132000.000000,500,OPTSTK,NFO,5.000000
72990,BHARATFORG30SEP251480CE,BHARATFORG,30SEP2025,148000.000000,500,OPTSTK,NFO,5.000000
103427,ICICIPRULI28AUG25440PE,ICICIPRULI,28AUG2025,44000.000000,925,OPTSTK,NFO,5.000000
103508,JSWSTEEL30SEP25720CE,JSWSTEEL,30SEP2025,72000.000000,675,OPTSTK,NFO,5.000000
103514,JSWSTEEL30SEP25760CE,JSWSTEEL,30SEP2025,76000.000000,675,OPTSTK,NFO,5.000000
103523,JSWSTEEL30SEP25820CE,JSWSTEEL,30SEP2025,82000.000000,675,OPTSTK,NFO,5.000000
73014,BHARTIARTL31JUL252800CE,BHARTIARTL,31JUL2025,280000.000000,475,OPTSTK,NFO,5.000000
73021,NIFTY28AUG2530050CE,NIFTY,28AUG2025,3005000.000000,75,OPTIDX,NFO,5.000000
73156,NIFTYNXT5028AUG2539000CE,NIFTYNXT50,28AUG2025,3900000.000000,25,OPTIDX,NFO,5.000000
73182,NIFTYNXT5028AUG2544000CE,NIFTYNXT50,28AUG2025,4400000.000000,25,OPTIDX,NFO,5.000000
103525,JSWSTEEL30SEP25840CE,JSWSTEEL,30SEP2025,84000.000000,675,OPTSTK,NFO,5.000000
103533,JSWSTEEL30SEP25920CE,JSWSTEEL,30SEP2025,92000.000000,675,OPTSTK,NFO,5.000000
103541,JSWSTEEL30SEP25980CE,JSWSTEEL,30SEP2025,98000.000000,675,OPTSTK,NFO,5.000000
103546,JSWSTEEL30SEP251020PE,JSWSTEEL,30SEP2025,102000.000000,675,OPTSTK,NFO,5.000000
73253,BHARTIARTL28AUG252380PE,BHARTIARTL,28AUG2025,238000.000000,475,OPTSTK,NFO,5.000000
73204,BANKINDIA31JUL25107.95PE,BANKINDIA,31JUL2025,10795.000000,5200,OPTSTK,NFO,5.000000
73225,BANKINDIA31JUL25127.95CE,BANKINDIA,31JUL2025,12795.000000,5200,OPTSTK,NFO,5.000000
73246,BHARTIARTL28AUG252260PE,BHARTIARTL,28AUG2025,226000.000000,475,OPTSTK,NFO,5.000000
103550,JSWSTEEL30SEP251060PE,JSWSTEEL,30SEP2025,106000.000000,675,OPTSTK,NFO,5.000000
103557,JSWSTEEL30SEP251140CE,JSWSTEEL,30SEP2025,114000.000000,675,OPTSTK,NFO,5.000000
103560,ICICIPRULI28AUG25600CE,ICICIPRULI,28AUG2025,60000.000000,925,OPTSTK,NFO,5.000000
103567,JSWSTEEL30SEP251160CE,JSWSTEEL,30SEP2025,116000.000000,675,OPTSTK,NFO,5.000000
73258,BHARTIARTL28AUG252500CE,BHARTIARTL,28AUG2025,250000.000000,475,OPTSTK,NFO,5.000000
73261,BHARTIARTL28AUG252520CE,BHARTIARTL,28AUG2025,252000.000000,475,OPTSTK,NFO,5.000000
73265,NIFTYNXT5028AUG2547500PE,NIFTYNXT50,28AUG2025,4750000.000000,25,OPTIDX,NFO,5.000000
73267,NIFTYNXT5028AUG2548000PE,NIFTYNXT50,28AUG2025,4800000.000000,25,OPTIDX,NFO,5.000000
103586,ICICIPRULI28AUG25660PE,ICICIPRULI,28AUG2025,66000.000000,925,OPTSTK,NFO,5.000000
103609,ICICIPRULI28AUG25760PE,ICICIPRULI,28AUG2025,76000.000000,925,OPTSTK,NFO,5.000000
103641,IDEA31JUL255CE,IDEA,31JUL2025,500.000000,71475,OPTSTK,NFO,5.000000
103640,IDEA31JUL253PE,IDEA,31JUL2025,300.000000,71475,OPTSTK,NFO,5.000000
73289,BHARTIARTL28AUG252600CE,BHARTIARTL,28AUG2025,260000.000000,475,OPTSTK,NFO,5.000000
73300,BHARTIARTL30SEP251280PE,BHARTIARTL,30SEP2025,128000.000000,475,OPTSTK,NFO,5.000000
73301,BHARTIARTL30SEP251360CE,BHARTIARTL,30SEP2025,136000.000000,475,OPTSTK,NFO,5.000000
73304,NIFTYNXT5028AUG2553500CE,NIFTYNXT50,28AUG2025,5350000.000000,25,OPTIDX,NFO,5.000000
103646,IDEA31JUL259PE,IDEA,31JUL2025,900.000000,71475,OPTSTK,NFO,5.000000
103654,IDEA28AUG252PE,IDEA,28AUG2025,200.000000,71475,OPTSTK,NFO,5.000000
103663,JSWSTEEL30SEP251200CE,JSWSTEEL,30SEP2025,120000.000000,675,OPTSTK,NFO,5.000000
103665,JSWSTEEL30SEP251220CE,JSWSTEEL,30SEP2025,122000.000000,675,OPTSTK,NFO,5.000000
73305,NIFTYNXT5028AUG2553500PE,NIFTYNXT50,28AUG2025,5350000.000000,25,OPTIDX,NFO,5.000000
73306,NIFTYNXT5028AUG2554000CE,NIFTYNXT50,28AUG2025,5400000.000000,25,OPTIDX,NFO,5.000000
73335,BHARTIARTL30SEP251680CE,BHARTIARTL,30SEP2025,168000.000000,475,OPTSTK,NFO,5.000000
73337,BHARTIARTL30SEP251720CE,BHARTIARTL,30SEP2025,172000.000000,475,OPTSTK,NFO,5.000000
103709,IDEA28AUG2514PE,IDEA,28AUG2025,1400.000000,71475,OPTSTK,NFO,5.000000
103736,IDFCFIRSTB31JUL2561PE,IDFCFIRSTB,31JUL2025,6100.000000,9275,OPTSTK,NFO,5.000000
103744,IDFCFIRSTB31JUL2569PE,IDFCFIRSTB,31JUL2025,6900.000000,9275,OPTSTK,NFO,5.000000
103808,IOC31JUL25136CE,IOC,31JUL2025,13600.000000,4875,OPTSTK,NFO,5.000000
73339,NIFTYNXT5028AUG2555400PE,NIFTYNXT50,28AUG2025,5540000.000000,25,OPTIDX,NFO,5.000000
73340,NIFTYNXT5028AUG2555500CE,NIFTYNXT50,28AUG2025,5550000.000000,25,OPTIDX,NFO,5.000000
73359,NIFTYNXT5028AUG2555900PE,NIFTYNXT50,28AUG2025,5590000.000000,25,OPTIDX,NFO,5.000000
73381,BHARTIARTL30SEP251920PE,BHARTIARTL,30SEP2025,192000.000000,475,OPTSTK,NFO,5.000000
103815,IOC31JUL25138PE,IOC,31JUL2025,13800.000000,4875,OPTSTK,NFO,5.000000
103828,IOC31JUL25152CE,IOC,31JUL2025,15200.000000,4875,OPTSTK,NFO,5.000000
103923,IDFCFIRSTB28AUG2586CE,IDFCFIRSTB,28AUG2025,8600.000000,9275,OPTSTK,NFO,5.000000
103946,IEX31JUL25125CE,IEX,31JUL2025,12500.000000,3750,OPTSTK,NFO,5.000000
73390,BHARTIARTL30SEP252080CE,BHARTIARTL,30SEP2025,208000.000000,475,OPTSTK,NFO,5.000000
73432,NIFTYNXT5028AUG2557300PE,NIFTYNXT50,28AUG2025,5730000.000000,25,OPTIDX,NFO,5.000000
73434,NIFTYNXT5028AUG2557400PE,NIFTYNXT50,28AUG2025,5740000.000000,25,OPTIDX,NFO,5.000000
73450,BHEL31JUL25140CE,BHEL,31JUL2025,14000.000000,2625,OPTSTK,NFO,5.000000
73467,NIFTYNXT5028AUG2557800PE,NIFTYNXT50,28AUG2025,5780000.000000,25,OPTIDX,NFO,5.000000
73480,NIFTYNXT5028AUG2558300CE,NIFTYNXT50,28AUG2025,5830000.000000,25,OPTIDX,NFO,5.000000
73520,NIFTYNXT5028AUG2560200CE,NIFTYNXT50,28AUG2025,6020000.000000,25,OPTIDX,NFO,5.000000
73525,NIFTYNXT5028AUG2560300PE,NIFTYNXT50,28AUG2025,6030000.000000,25,OPTIDX,NFO,5.000000
103947,IEX31JUL25125PE,IEX,31JUL2025,12500.000000,3750,OPTSTK,NFO,5.000000
103953,IEX31JUL25162.5PE,IEX,31JUL2025,16250.000000,3750,OPTSTK,NFO,5.000000
103955,JUBLFOOD28AUG25670CE,JUBLFOOD,28AUG2025,67000.000000,1250,OPTSTK,NFO,5.000000
103973,IRB31JUL2538CE,IRB,31JUL2025,3800.000000,11675,OPTSTK,NFO,5.000000
73529,NIFTYNXT5028AUG2560500PE,NIFTYNXT50,28AUG2025,6050000.000000,25,OPTIDX,NFO,5.000000
73535,NIFTYNXT5028AUG2560700PE,NIFTYNXT50,28AUG2025,6070000.000000,25,OPTIDX,NFO,5.000000
73554,NIFTYNXT5028AUG2561500CE,NIFTYNXT50,28AUG2025,6150000.000000,25,OPTIDX,NFO,5.000000
73557,NIFTYNXT5028AUG2561600PE,NIFTYNXT50,28AUG2025,6160000.000000,25,OPTIDX,NFO,5.000000
103980,JUBLFOOD28AUG25830PE,JUBLFOOD,28AUG2025,83000.000000,1250,OPTSTK,NFO,5.000000
103987,IRB31JUL2548CE,IRB,31JUL2025,4800.000000,11675,OPTSTK,NFO,5.000000
103992,IRB31JUL2550PE,IRB,31JUL2025,5000.000000,11675,OPTSTK,NFO,5.000000
103993,IRB31JUL2552CE,IRB,31JUL2025,5200.000000,11675,OPTSTK,NFO,5.000000
73558,NIFTYNXT5028AUG2561700CE,NIFTYNXT50,28AUG2025,6170000.000000,25,OPTIDX,NFO,5.000000
73567,NIFTYNXT5028AUG2562100PE,NIFTYNXT50,28AUG2025,6210000.000000,25,OPTIDX,NFO,5.000000
73579,NIFTYNXT5028AUG2562600PE,NIFTYNXT50,28AUG2025,6260000.000000,25,OPTIDX,NFO,5.000000
73614,BHEL31JUL25360CE,BHEL,31JUL2025,36000.000000,2625,OPTSTK,NFO,5.000000
104020,JUBLFOOD28AUG25980PE,JUBLFOOD,28AUG2025,98000.000000,1250,OPTSTK,NFO,5.000000
104031,JUBLFOOD30SEP25480CE,JUBLFOOD,30SEP2025,48000.000000,1250,OPTSTK,NFO,5.000000
104044,JUBLFOOD30SEP25600CE,JUBLFOOD,30SEP2025,60000.000000,1250,OPTSTK,NFO,5.000000
104065,JUBLFOOD30SEP25740PE,JUBLFOOD,30SEP2025,74000.000000,1250,OPTSTK,NFO,5.000000
73635,BHEL28AUG25205PE,BHEL,28AUG2025,20500.000000,2625,OPTSTK,NFO,5.000000
73636,BHEL28AUG25215CE,BHEL,28AUG2025,21500.000000,2625,OPTSTK,NFO,5.000000
73638,BHEL28AUG25225CE,BHEL,28AUG2025,22500.000000,2625,OPTSTK,NFO,5.000000
73642,BHEL28AUG25245CE,BHEL,28AUG2025,24500.000000,2625,OPTSTK,NFO,5.000000
104118,IEX31JUL25202.5CE,IEX,31JUL2025,20250.000000,3750,OPTSTK,NFO,5.000000
104125,IEX31JUL25217.5PE,IEX,31JUL2025,21750.000000,3750,OPTSTK,NFO,5.000000
104146,IEX28AUG25140PE,IEX,28AUG2025,14000.000000,3750,OPTSTK,NFO,5.000000
104150,IEX28AUG25155PE,IEX,28AUG2025,15500.000000,3750,OPTSTK,NFO,5.000000
73643,BHEL28AUG25245PE,BHEL,28AUG2025,24500.000000,2625,OPTSTK,NFO,5.000000
73663,BHEL28AUG25315PE,BHEL,28AUG2025,31500.000000,2625,OPTSTK,NFO,5.000000
73675,NIFTYNXT5028AUG2563900CE,NIFTYNXT50,28AUG2025,6390000.000000,25,OPTIDX,NFO,5.000000
73702,BHEL30SEP25200PE,BHEL,30SEP2025,20000.000000,2625,OPTSTK,NFO,5.000000
73704,BHEL30SEP25210PE,BHEL,30SEP2025,21000.000000,2625,OPTSTK,NFO,5.000000
73710,BHEL30SEP25230CE,BHEL,30SEP2025,23000.000000,2625,OPTSTK,NFO,5.000000
73719,NIFTYNXT5028AUG2564600CE,NIFTYNXT50,28AUG2025,6460000.000000,25,OPTIDX,NFO,5.000000
73722,BHEL30SEP25280PE,BHEL,30SEP2025,28000.000000,2625,OPTSTK,NFO,5.000000
104167,KALYANKJIL28AUG25470CE,KALYANKJIL,28AUG2025,47000.000000,1175,OPTSTK,NFO,5.000000
104200,IEX28AUG25175CE,IEX,28AUG2025,17500.000000,3750,OPTSTK,NFO,5.000000
104201,IEX28AUG25175PE,IEX,28AUG2025,17500.000000,3750,OPTSTK,NFO,5.000000
104204,IEX28AUG25180CE,IEX,28AUG2025,18000.000000,3750,OPTSTK,NFO,5.000000
73733,BHEL30SEP25310CE,BHEL,30SEP2025,31000.000000,2625,OPTSTK,NFO,5.000000
73740,BHEL30SEP25340PE,BHEL,30SEP2025,34000.000000,2625,OPTSTK,NFO,5.000000
73787,BEL31JUL25280PE,BEL,31JUL2025,28000.000000,2850,OPTSTK,NFO,5.000000
73793,BEL31JUL25310CE,BEL,31JUL2025,31000.000000,2850,OPTSTK,NFO,5.000000
104222,IEX28AUG25225CE,IEX,28AUG2025,22500.000000,3750,OPTSTK,NFO,5.000000
104224,IEX28AUG25230CE,IEX,28AUG2025,23000.000000,3750,OPTSTK,NFO,5.000000
104254,IEX28AUG25260CE,IEX,28AUG2025,26000.000000,3750,OPTSTK,NFO,5.000000
104291,IGL31JUL25192.5PE,IGL,31JUL2025,19250.000000,2750,OPTSTK,NFO,5.000000
73816,NIFTYNXT5028AUG2565800CE,NIFTYNXT50,28AUG2025,6580000.000000,25,OPTIDX,NFO,5.000000
73826,NIFTYNXT5028AUG2566100CE,NIFTYNXT50,28AUG2025,6610000.000000,25,OPTIDX,NFO,5.000000
73831,NIFTYNXT5028AUG2566300PE,NIFTYNXT50,28AUG2025,6630000.000000,25,OPTIDX,NFO,5.000000
73842,NIFTYNXT5028AUG2566800PE,NIFTYNXT50,28AUG2025,6680000.000000,25,OPTIDX,NFO,5.000000
104306,IRCTC31JUL25640CE,IRCTC,31JUL2025,64000.000000,875,OPTSTK,NFO,5.000000
104307,IRCTC31JUL25640PE,IRCTC,31JUL2025,64000.000000,875,OPTSTK,NFO,5.000000
104317,IGL31JUL25237.5CE,IGL,31JUL2025,23750.000000,2750,OPTSTK,NFO,5.000000
104321,IGL31JUL25247.5CE,IGL,31JUL2025,24750.000000,2750,OPTSTK,NFO,5.000000
104354,IGL28AUG25175PE,IGL,28AUG2025,17500.000000,2750,OPTSTK,NFO,5.000000
104356,IGL28AUG25180PE,IGL,28AUG2025,18000.000000,2750,OPTSTK,NFO,5.000000
104362,IGL28AUG25195PE,IGL,28AUG2025,19500.000000,2750,OPTSTK,NFO,5.000000
104384,IGL28AUG25250PE,IGL,28AUG2025,25000.000000,2750,OPTSTK,NFO,5.000000
104392,IGL28AUG25270PE,IGL,28AUG2025,27000.000000,2750,OPTSTK,NFO,5.000000
104409,IRCTC31JUL25680PE,IRCTC,31JUL2025,68000.000000,875,OPTSTK,NFO,5.000000
104434,IRCTC31JUL25800PE,IRCTC,31JUL2025,80000.000000,875,OPTSTK,NFO,5.000000
104440,KALYANKJIL30SEP25620PE,KALYANKJIL,30SEP2025,62000.000000,1175,OPTSTK,NFO,5.000000
104447,KALYANKJIL30SEP25700CE,KALYANKJIL,30SEP2025,70000.000000,1175,OPTSTK,NFO,5.000000
104453,KALYANKJIL30SEP25760CE,KALYANKJIL,30SEP2025,76000.000000,1175,OPTSTK,NFO,5.000000
104458,KAYNES28AUG253400PE,KAYNES,28AUG2025,340000.000000,100,OPTSTK,NFO,5.000000
104590,IREDA31JUL25120PE,IREDA,31JUL2025,12000.000000,3450,OPTSTK,NFO,5.000000
104623,IIFL31JUL25495CE,IIFL,31JUL2025,49500.000000,1650,OPTSTK,NFO,5.000000
104637,IIFL31JUL25570CE,IIFL,31JUL2025,57000.000000,1650,OPTSTK,NFO,5.000000
104650,IIFL28AUG25320PE,IIFL,28AUG2025,32000.000000,1650,OPTSTK,NFO,5.000000
104666,IIFL28AUG25350CE,IIFL,28AUG2025,35000.000000,1650,OPTSTK,NFO,5.000000
104695,IIFL28AUG25410PE,IIFL,28AUG2025,41000.000000,1650,OPTSTK,NFO,5.000000
104720,IREDA31JUL25150PE,IREDA,31JUL2025,15000.000000,3450,OPTSTK,NFO,5.000000
104721,IREDA31JUL25155CE,IREDA,31JUL2025,15500.000000,3450,OPTSTK,NFO,5.000000
104734,IIFL28AUG25520CE,IIFL,28AUG2025,52000.000000,1650,OPTSTK,NFO,5.000000
104735,IIFL28AUG25520PE,IIFL,28AUG2025,52000.000000,1650,OPTSTK,NFO,5.000000
104740,IREDA31JUL25185PE,IREDA,31JUL2025,18500.000000,3450,OPTSTK,NFO,5.000000
104747,IREDA31JUL25200CE,IREDA,31JUL2025,20000.000000,3450,OPTSTK,NFO,5.000000
104757,IREDA31JUL25230CE,IREDA,31JUL2025,23000.000000,3450,OPTSTK,NFO,5.000000
104811,IRFC31JUL25100CE,IRFC,31JUL2025,10000.000000,4250,OPTSTK,NFO,5.000000
104825,KAYNES30SEP257600CE,KAYNES,30SEP2025,760000.000000,100,OPTSTK,NFO,5.000000
104844,KEI28AUG253150PE,KEI,28AUG2025,315000.000000,175,OPTSTK,NFO,5.000000
104836,KEI28AUG252750PE,KEI,28AUG2025,275000.000000,175,OPTSTK,NFO,5.000000
104845,KEI28AUG253250CE,KEI,28AUG2025,325000.000000,175,OPTSTK,NFO,5.000000
104849,KEI28AUG253450CE,KEI,28AUG2025,345000.000000,175,OPTSTK,NFO,5.000000
104861,KEI28AUG254050CE,KEI,28AUG2025,405000.000000,175,OPTSTK,NFO,5.000000
104865,KEI28AUG254250CE,KEI,28AUG2025,425000.000000,175,OPTSTK,NFO,5.000000
104872,KEI28AUG254450PE,KEI,28AUG2025,445000.000000,175,OPTSTK,NFO,5.000000
104883,INDHOTEL31JUL25590CE,INDHOTEL,31JUL2025,59000.000000,1000,OPTSTK,NFO,5.000000
104888,INDHOTEL31JUL25630PE,INDHOTEL,31JUL2025,63000.000000,1000,OPTSTK,NFO,5.000000
104892,INDHOTEL31JUL25650PE,INDHOTEL,31JUL2025,65000.000000,1000,OPTSTK,NFO,5.000000
104895,IRFC31JUL25130CE,IRFC,31JUL2025,13000.000000,4250,OPTSTK,NFO,5.000000
104903,IRFC31JUL25145CE,IRFC,31JUL2025,14500.000000,4250,OPTSTK,NFO,5.000000
104912,INDHOTEL31JUL25730CE,INDHOTEL,31JUL2025,73000.000000,1000,OPTSTK,NFO,5.000000
104963,INDHOTEL31JUL25930PE,INDHOTEL,31JUL2025,93000.000000,1000,OPTSTK,NFO,5.000000
105002,INDHOTEL28AUG25600PE,INDHOTEL,28AUG2025,60000.000000,1000,OPTSTK,NFO,5.000000
105012,INDHOTEL28AUG25700PE,INDHOTEL,28AUG2025,70000.000000,1000,OPTSTK,NFO,5.000000
105013,INDHOTEL28AUG25720CE,INDHOTEL,28AUG2025,72000.000000,1000,OPTSTK,NFO,5.000000
105074,KEI28AUG254750CE,KEI,28AUG2025,475000.000000,175,OPTSTK,NFO,5.000000
105095,INDHOTEL28AUG25880CE,INDHOTEL,28AUG2025,88000.000000,1000,OPTSTK,NFO,5.000000
105097,INDHOTEL28AUG25900CE,INDHOTEL,28AUG2025,90000.000000,1000,OPTSTK,NFO,5.000000
105104,INDHOTEL28AUG25960PE,INDHOTEL,28AUG2025,96000.000000,1000,OPTSTK,NFO,5.000000
105105,INDHOTEL28AUG25980CE,INDHOTEL,28AUG2025,98000.000000,1000,OPTSTK,NFO,5.000000
105146,KEI30SEP253000CE,KEI,30SEP2025,300000.000000,175,OPTSTK,NFO,5.000000
105190,KEI30SEP254300CE,KEI,30SEP2025,430000.000000,175,OPTSTK,NFO,5.000000
105193,KEI30SEP254400PE,KEI,30SEP2025,440000.000000,175,OPTSTK,NFO,5.000000
105195,KEI30SEP254500PE,KEI,30SEP2025,450000.000000,175,OPTSTK,NFO,5.000000
105197,KEI30SEP254600PE,KEI,30SEP2025,460000.000000,175,OPTSTK,NFO,5.000000
105274,ITC31JUL25410CE,ITC,31JUL2025,41000.000000,1600,OPTSTK,NFO,5.000000
105276,ITC31JUL25420CE,ITC,31JUL2025,42000.000000,1600,OPTSTK,NFO,5.000000
105279,ITC31JUL25430CE,ITC,31JUL2025,43000.000000,1600,OPTSTK,NFO,5.000000
73860,NIFTYNXT5028AUG2567400PE,NIFTYNXT50,28AUG2025,6740000.000000,25,OPTIDX,NFO,5.000000
73862,BEL31JUL25360CE,BEL,31JUL2025,36000.000000,2850,OPTSTK,NFO,5.000000
73868,NIFTYNXT5028AUG2567600PE,NIFTYNXT50,28AUG2025,6760000.000000,25,OPTIDX,NFO,5.000000
73919,BIOCON28AUG25365CE,BIOCON,28AUG2025,36500.000000,2500,OPTSTK,NFO,5.000000
73934,NIFTYNXT5028AUG2568900PE,NIFTYNXT50,28AUG2025,6890000.000000,25,OPTIDX,NFO,5.000000
73948,NIFTYNXT5028AUG2569600PE,NIFTYNXT50,28AUG2025,6960000.000000,25,OPTIDX,NFO,5.000000
73973,BIOCON28AUG25435PE,BIOCON,28AUG2025,43500.000000,2500,OPTSTK,NFO,5.000000
73979,BIOCON28AUG25470PE,BIOCON,28AUG2025,47000.000000,2500,OPTSTK,NFO,5.000000
105293,ITC31JUL25440PE,ITC,31JUL2025,44000.000000,1600,OPTSTK,NFO,5.000000
105312,ITC31JUL25480CE,ITC,31JUL2025,48000.000000,1600,OPTSTK,NFO,5.000000
105321,ITC31JUL25520PE,ITC,31JUL2025,52000.000000,1600,OPTSTK,NFO,5.000000
105331,ITC31JUL25580CE,ITC,31JUL2025,58000.000000,1600,OPTSTK,NFO,5.000000
73980,BIOCON28AUG25490CE,BIOCON,28AUG2025,49000.000000,2500,OPTSTK,NFO,5.000000
73988,BIOCON30SEP25180CE,BIOCON,30SEP2025,18000.000000,2500,OPTSTK,NFO,5.000000
74012,BIOCON30SEP25260CE,BIOCON,30SEP2025,26000.000000,2500,OPTSTK,NFO,5.000000
74002,BIOCON30SEP25230CE,BIOCON,30SEP2025,23000.000000,2500,OPTSTK,NFO,5.000000
105341,KFINTECH31JUL251600PE,KFINTECH,31JUL2025,160000.000000,450,OPTSTK,NFO,5.000000
105414,KFINTECH28AUG25700CE,KFINTECH,28AUG2025,70000.000000,450,OPTSTK,NFO,5.000000
105443,KFINTECH28AUG25900PE,KFINTECH,28AUG2025,90000.000000,450,OPTSTK,NFO,5.000000
105446,KFINTECH28AUG251000CE,KFINTECH,28AUG2025,100000.000000,450,OPTSTK,NFO,5.000000
74018,BIOCON30SEP25290CE,BIOCON,30SEP2025,29000.000000,2500,OPTSTK,NFO,5.000000
74020,BIOCON30SEP25300CE,BIOCON,30SEP2025,30000.000000,2500,OPTSTK,NFO,5.000000
74023,BIOCON30SEP25310PE,BIOCON,30SEP2025,31000.000000,2500,OPTSTK,NFO,5.000000
74028,BIOCON30SEP25340CE,BIOCON,30SEP2025,34000.000000,2500,OPTSTK,NFO,5.000000
105447,KFINTECH28AUG251000PE,KFINTECH,28AUG2025,100000.000000,450,OPTSTK,NFO,5.000000
105448,JINDALSTEL31JUL25640CE,JINDALSTEL,31JUL2025,64000.000000,625,OPTSTK,NFO,5.000000
105461,JINDALSTEL31JUL25680PE,JINDALSTEL,31JUL2025,68000.000000,625,OPTSTK,NFO,5.000000
105469,JINDALSTEL31JUL25700PE,JINDALSTEL,31JUL2025,70000.000000,625,OPTSTK,NFO,5.000000
74030,BIOCON30SEP25350CE,BIOCON,30SEP2025,35000.000000,2500,OPTSTK,NFO,5.000000
74035,BIOCON30SEP25370PE,BIOCON,30SEP2025,37000.000000,2500,OPTSTK,NFO,5.000000
74047,NIFTYNXT5028AUG2570200PE,NIFTYNXT50,28AUG2025,7020000.000000,25,OPTIDX,NFO,5.000000
74051,BIOCON30SEP25430PE,BIOCON,30SEP2025,43000.000000,2500,OPTSTK,NFO,5.000000
105471,KFINTECH28AUG251300CE,KFINTECH,28AUG2025,130000.000000,450,OPTSTK,NFO,5.000000
105476,INDIGO31JUL254650CE,INDIGO,31JUL2025,465000.000000,150,OPTSTK,NFO,5.000000
105480,KFINTECH28AUG251450PE,KFINTECH,28AUG2025,145000.000000,450,OPTSTK,NFO,5.000000
105530,INDIGO31JUL257300PE,INDIGO,31JUL2025,730000.000000,150,OPTSTK,NFO,5.000000
74052,BIOCON30SEP25440CE,BIOCON,30SEP2025,44000.000000,2500,OPTSTK,NFO,5.000000
74091,BLUESTARCO28AUG251000CE,BLUESTARCO,28AUG2025,100000.000000,325,OPTSTK,NFO,5.000000
74100,NIFTYNXT5028AUG2571600CE,NIFTYNXT50,28AUG2025,7160000.000000,25,OPTIDX,NFO,5.000000
74107,NIFTYNXT5028AUG2571900PE,NIFTYNXT50,28AUG2025,7190000.000000,25,OPTIDX,NFO,5.000000
74110,NIFTYNXT5028AUG2572100CE,NIFTYNXT50,28AUG2025,7210000.000000,25,OPTIDX,NFO,5.000000
74127,NIFTYNXT5028AUG2572900PE,NIFTYNXT50,28AUG2025,7290000.000000,25,OPTIDX,NFO,5.000000
74130,NIFTYNXT5028AUG2573100CE,NIFTYNXT50,28AUG2025,7310000.000000,25,OPTIDX,NFO,5.000000
74153,BLUESTARCO28AUG251300CE,BLUESTARCO,28AUG2025,130000.000000,325,OPTSTK,NFO,5.000000
105537,KFINTECH28AUG251500CE,KFINTECH,28AUG2025,150000.000000,450,OPTSTK,NFO,5.000000
105539,INDIGO28AUG253600CE,INDIGO,28AUG2025,360000.000000,150,OPTSTK,NFO,5.000000
105545,KFINTECH28AUG251550CE,KFINTECH,28AUG2025,155000.000000,450,OPTSTK,NFO,5.000000
105561,JINDALSTEL31JUL25880CE,JINDALSTEL,31JUL2025,88000.000000,625,OPTSTK,NFO,5.000000
74160,NIFTYNXT5028AUG2574000CE,NIFTYNXT50,28AUG2025,7400000.000000,25,OPTIDX,NFO,5.000000
